hathi_id	shorttitle	author	person_id	inferreddate	imprintdate	oclc	full_name	given_name	last_name	gender
mdp.39015002750688	Letting go	Roth, Philip	1843	1962	1962	292028	Philip Roth	Philip	Roth	male
mdp.39015000349483	Goodbye, Columbus, and five short stories	Roth, Philip	1843	1966	1966	1401071	Philip Roth	Philip	Roth	male
mdp.39015002750514	When she was good	Roth, Philip	1843	1967	1967	182686	Philip Roth	Philip	Roth	male
mdp.39015004712967	Portnoy's complaint	Roth, Philip	1843	1969	1969	218657	Philip Roth	Philip	Roth	male
mdp.39015046460583	The breast	Roth, Philip	1843	1972	1972	482720	Philip Roth	Philip	Roth	male
uc1.32106019129342	The great American novel	Roth, Philip	1843	1973	1973	664849	Philip Roth	Philip	Roth	male
uc1.32106002185673	My life as a man	Roth, Philip	1843	1974	1974	814590	Philip Roth	Philip	Roth	male
mdp.39015070756724	Exit ghost	Roth, Philip	1843	2007	2007	144570543	Philip Roth	Philip	Roth	male
uc1.32106009019701	The breast	Roth, Philip	1843	1985	1985	12080825	Philip Roth	Philip	Roth	male
mdp.39015058010011	Operation Shylock : a confession	Roth, Philip	1843	1993	1993	27034867	Philip Roth	Philip	Roth	male
mdp.39015069200221	Novels, 1973-1977	Roth, Philip	1843	2006	2006	64585883	Philip Roth	Philip	Roth	male
mdp.39015064680732	Everyman	Roth, Philip	1843	2006	2006	62330606	Philip Roth	Philip	Roth	male
mdp.39015061029073	Novels, 1967-1972	Roth, Philip	1843	2005	2005	57529783	Philip Roth	Philip	Roth	male
mdp.39015061029065	Novels & stories, 1959-1962	Roth, Philip	1843	2005	2005	57529772	Philip Roth	Philip	Roth	male
mdp.39015017697734	Deception : a novel	Roth, Philip	1843	1990	1990	20756419	Philip Roth	Philip	Roth	male
uc1.32106018787363	American pastoral	Roth, Philip	1843	1998	1998	37625588	Philip Roth	Philip	Roth	male
mdp.39015054403160	Portnoy's complaint	Roth, Philip	1843	2002	2002	47643517	Philip Roth	Philip	Roth	male
mdp.39015054073070	American pastoral	Roth, Philip	1843	1997	1997	35969314	Philip Roth	Philip	Roth	male
pst.000058271971	Sabbath's theater	Roth, Philip	1843	1996	1996	34323161	Philip Roth	Philip	Roth	male
mdp.39015034443492	Sabbath's theater	Roth, Philip	1843	1995	1995	31970961	Philip Roth	Philip	Roth	male
pst.000066174134	The breast	Roth, Philip	1843	1994	1994	29357398	Philip Roth	Philip	Roth	male
uc1.32106015457978	Deception : a novel	Roth, Philip	1843	1997	1997	35714798	Philip Roth	Philip	Roth	male
inu.30000035403876	The professor of desire	Roth, Philip	1843	1994	1994	29387369	Philip Roth	Philip	Roth	male
mdp.39015059210370	The train to Lo Wu : stories	Row, Jess	1062	2005	2005	56387392	Jess Row	Jess	Row	male
mdp.39015056801726	Mortals : a novel	Rush, Norman	1741	2003	2003	51223562	Norman Rush	Norman	Rush	male
mdp.39015024904891	Mating	Rush, Norman	1741	1991	1991	22889166	Norman Rush	Norman	Rush	male
mdp.39015010858648	Whites : stories	Rush, Norman	1741	1986	1986	12942094	Norman Rush	Norman	Rush	male
mdp.39015055186533	The whore's child : and other stories	Russo, Richard	1913	2002	2002	48951448	Richard Russo	Richard	Russo	male
pst.000056269406	Mohawk	Russo, Richard	1913	2001	2001	46946938	Richard Russo	Richard	Russo	male
mdp.39015059166333	Empire Falls	Russo, Richard	1913	2001	2001	46863970	Richard Russo	Richard	Russo	male
uc1.32106018987245	Bridge of sighs	Russo, Richard	1913	2007	2007	148836193	Richard Russo	Richard	Russo	male
uc1.32106011785406	Nobody's fool	Russo, Richard	1913	1993	1993	27066273	Richard Russo	Richard	Russo	male
mdp.39015041294250	Straight man	Russo, Richard	1913	1997	1997	35927199	Richard Russo	Richard	Russo	male
mdp.39015014495447	The risk pool	Russo, Richard	1913	1988	1988	17803510	Richard Russo	Richard	Russo	male
uc1.32106008179274	Mohawk	Russo, Richard	1913	1986	1986	13796397	Richard Russo	Richard	Russo	male
mdp.39015029157305	An Ira Sadoff reader : selected poetry and prose	Sadoff, Ira	923	1992	1992	25675656	Ira Sadoff	Ira	Sadoff	male
uc1.b4358744	Uncoupling	Sadoff, Ira	923	1982	1982	8171092	Ira Sadoff	Ira	Sadoff	male
mdp.39015078794974	Solo faces	Salter, James	987	2008	2008	339293474	James Salter	James	Salter	male
mdp.39015060839613	Last night	Salter, James	987	2005	2005	56413840	James Salter	James	Salter	male
mdp.39015049549952	Cassada	Salter, James	987	2000	2000	44509219	James Salter	James	Salter	male
pst.000066824886	A sport and a pastime	Salter, James	987	1995	1995	31740534	James Salter	James	Salter	male
mdp.39015002758780	The hunters	Salter, James	987	1956	1956	1699558	James Salter	James	Salter	male
uc1.b4088962	Remembrance Rock	Sandburg, Carl	311	1948	1948	16927729	Carl Sandburg	Carl	Sandburg	male
uc1.32106014235995	Famous all over town	Santiago, Danny	487	1984	1984	31309163	Danny Santiago	Danny	Santiago	male
mdp.39015004226620	Famous all over town	Santiago, Danny	487	1983	1983	9081367	Danny Santiago	Danny	Santiago	male
uc1.b4358768	Mom kills kids and self : a novel	Saperstein, Alan	44	1979	1979	4857744	Alan Saperstein	Alan	Saperstein	male
uc1.b4358767	Camp	Saperstein, Alan	44	1982	1982	8431434	Alan Saperstein	Alan	Saperstein	male
mdp.39015032135280	How old was Lolita?	Saperstein, Alan	44	1987	1987	15551567	Alan Saperstein	Alan	Saperstein	male
mdp.39015050156168	The very persistent gappers of Frip	Saunders, George	807	2000	2000	43615325	George Saunders	George	Saunders	male
mdp.39015048578085	Pastoralia : stories	Saunders, George	807	2000	2000	43207286	George Saunders	George	Saunders	male
uc1.b3727843	The wars of love : a novel	Schorer, Mark	1537	1954	1954	190206	Mark Schorer	Mark	Schorer	male
uc1.b3477049	The story; a critical anthology	Schorer, Mark	1537	1959	1959	22788206	Mark Schorer	Mark	Schorer	male
uc1.b3477118	The story; a critical anthology	Schorer, Mark	1537	1967	1967	1573385	Mark Schorer	Mark	Schorer	male
uc1.32106009998722	The story, a critical anthology	Schorer, Mark	1537	1950	1950	296713	Mark Schorer	Mark	Schorer	male
uc1.b4084786	The state of mind: thirty-two stories	Schorer, Mark	1537	1947	1947	310275	Mark Schorer	Mark	Schorer	male
mdp.39015010263427	Some faces in the crowd	Schulberg, Budd	298	1954	1954	17920238	Budd Schulberg	Budd	Schulberg	male
uc1.32106002143896	What makes Sammy run?	Schulberg, Budd	298	1952	1952	28778224	Budd Schulberg	Budd	Schulberg	male
mdp.39015002719717	Waterfront : a novel	Schulberg, Budd	298	1955	1955	286033	Budd Schulberg	Budd	Schulberg	male
mdp.39015073982681	Some faces in the crowd : short stories	Schulberg, Budd	298	2008	2008	NA	Budd Schulberg	Budd	Schulberg	male
pst.000032467321	The disenchanted	Schulberg, Budd	298	1950	1987	16507338	Budd Schulberg	Budd	Schulberg	male
mdp.39015002719766	The disenchanted	Schulberg, Budd	298	1950	1950	288993	Budd Schulberg	Budd	Schulberg	male
pst.000006170882	The harder they fall, a novel	Schulberg, Budd	298	1947	1947	286036	Budd Schulberg	Budd	Schulberg	male
uc1.b4437794	Sanctuary V	Schulberg, Budd	298	1969	1969	49819	Budd Schulberg	Budd	Schulberg	male
mdp.49015000490707	The disenchanted	Schulberg, Budd	298	1975	1975	1817724	Budd Schulberg	Budd	Schulberg	male
mdp.49015000490731	What makes Sammy run?	Schulberg, Budd	298	1978	1978	3604174	Budd Schulberg	Budd	Schulberg	male
uc1.b4437793	Love, action, laughter, and other sad tales	Schulberg, Budd	298	1989	1989	19630027	Budd Schulberg	Budd	Schulberg	male
mdp.49015002797943	The harder they fall : a novel	Schulberg, Budd	298	1996	1996	33948783	Budd Schulberg	Budd	Schulberg	male
uc1.b4437795	Some faces in the crowd, short stories	Schulberg, Budd	298	1953	1953	1454058	Budd Schulberg	Budd	Schulberg	male
pst.000032467710	Waterfront :  a novel	Schulberg, Budd	298	1955	1987	15612473	Budd Schulberg	Budd	Schulberg	male
inu.30000082099163	What makes Sammy run?	Schulberg, Budd	298	2002	2002	49874901	Budd Schulberg	Budd	Schulberg	male
mdp.39015002719931	Alfred & Guinevere	Schuyler, James	989	1958	1958	1379712	James Schuyler	James	Schuyler	male
uc1.b4950824	What's for dinner?	Schuyler, James	989	1978	1978	4004189	James Schuyler	James	Schuyler	male
mdp.39015076175275	The end	Scibona, Salvatore	2044	2008	2008	176972585	Salvatore Scibona	Salvatore	Scibona	male
uc1.$b805635	The broken place	Shaara, Michael	1643	1968	1968	440324	Michael Shaara	Michael	Shaara	male
uc1.32106014536020	The killer angels; a novel	Shaara, Michael	1643	1974	1974	1001080	Michael Shaara	Michael	Shaara	male
mdp.39015039762961	The broken place	Shaara, Michael	1643	1981	1981	7178356	Michael Shaara	Michael	Shaara	male
mdp.39015005364040	The herald	Shaara, Michael	1643	1981	1981	7171732	Michael Shaara	Michael	Shaara	male
mdp.49015002781723	The killer angels	Shaara, Michael	1643	2001	2001	47079245	Michael Shaara	Michael	Shaara	male
mdp.39015010233925	Soldier boy	Shaara, Michael	1643	1982	1982	8287871	Michael Shaara	Michael	Shaara	male
mdp.39015010762436	Easy in the islands : stories	Shacochis, Bob	260	1985	1985	10995972	Bob Shacochis	Bob	Shacochis	male
pst.000046351456	Easy in the islands :  stories	Shacochis, Bob	260	1986	1986	12163006	Bob Shacochis	Bob	Shacochis	male
mdp.39015039762987	The next new world : stories by the winner of the American Book Award	Shacochis, Bob	260	1989	1989	17917008	Bob Shacochis	Bob	Shacochis	male
mdp.39015029951657	Swimming in the volcano : a novel	Shacochis, Bob	260	1993	1993	26855535	Bob Shacochis	Bob	Shacochis	male
mdp.39015017752414	The next new world	Shacochis, Bob	260	1990	1990	20318682	Bob Shacochis	Bob	Shacochis	male
mdp.39015008833538	Love on a dark street	Shaw, Irwin	928	1965	1965	1534472	Irwin Shaw	Irwin	Shaw	male
uc1.b4088965	Act of faith, and other stories	Shaw, Irwin	928	1946	1946	2776551	Irwin Shaw	Irwin	Shaw	male
mdp.39015004873405	Voices of a summer day	Shaw, Irwin	928	1965	1965	287559	Irwin Shaw	Irwin	Shaw	male
uc1.b4088969	Love on a dark street : and other stories	Shaw, Irwin	928	1965	1965	1289380	Irwin Shaw	Irwin	Shaw	male
mdp.39015007021986	Rich man, poor man	Shaw, Irwin	928	1970	1970	94537	Irwin Shaw	Irwin	Shaw	male
mdp.39015013934057	Mixed company : collected short stores of Irwin Shaw	Shaw, Irwin	928	1950	1950	287554	Irwin Shaw	Irwin	Shaw	male
mdp.39015031302352	Lucy Crown : a novel	Shaw, Irwin	928	1956	1956	1153463	Irwin Shaw	Irwin	Shaw	male
mdp.39015004859578	The young lions	Shaw, Irwin	928	1948	1948	275267	Irwin Shaw	Irwin	Shaw	male
uc1.32106008497783	Two weeks in another town	Shaw, Irwin	928	1960	1960	287556	Irwin Shaw	Irwin	Shaw	male
uc1.32106002144761	Selected short stories	Shaw, Irwin	928	1961	1961	287630	Irwin Shaw	Irwin	Shaw	male
mdp.39015031302345	Night work	Shaw, Irwin	928	1975	1975	1366323	Irwin Shaw	Irwin	Shaw	male
mdp.39076001210744	Beggarman, thief	Shaw, Irwin	928	1977	1977	5789161	Irwin Shaw	Irwin	Shaw	male
mdp.39015000513500	Short stories, five decades	Shaw, Irwin	928	1978	1978	4056237	Irwin Shaw	Irwin	Shaw	male
uc1.b4411036	The young lions	Shaw, Irwin	928	1958	1958	275425	Irwin Shaw	Irwin	Shaw	male
uc1.b4088997	Tip on a dead jockey, and other stories	Shaw, Irwin	928	1957	1957	287548	Irwin Shaw	Irwin	Shaw	male
pst.000021539060	Acceptable losses : a novel	Shaw, Irwin	928	1983	1982	16589387	Irwin Shaw	Irwin	Shaw	male
uc1.b3860557	Mixed company; collected short stories of Irwin Shaw	Shaw, Irwin	928	1964	1964	13740060	Irwin Shaw	Irwin	Shaw	male
uc1.32106002144852	The troubled air	Shaw, Irwin	928	1951	1951	360818	Irwin Shaw	Irwin	Shaw	male
uc1.b3116819	The hiding place	Shaw, Robert	1984	1959	1959	13065562	Robert Shaw	Robert	Shaw	male
mdp.39015015360475	The man in the glass booth	Shaw, Robert	1984	1967	1967	1381232	Robert Shaw	Robert	Shaw	male
uc1.b3435566	The man in the glass booth	Shaw, Robert	1984	1967	1967	6232230	Robert Shaw	Robert	Shaw	male
mdp.39015031302311	A card from Morocco	Shaw, Robert	1984	1969	1969	5172	Robert Shaw	Robert	Shaw	male
mdp.39015080896411	Grasses of a thousand colours	Shawn, Wallace	2319	2009	2009	316836437	Wallace Shawn	Wallace	Shawn	male
mdp.39015058149330	Love & hydrogen : new and selected stories	Shepard, Jim	1076	2004	2004	52638654	Jim Shepard	Jim	Shepard	male
mdp.39015037755207	Batting against Castro : stories	Shepard, Jim	1076	1996	1996	33665090	Jim Shepard	Jim	Shepard	male
mdp.39015070756831	Like you'd understand, anyway : stories	Shepard, Jim	1076	2007	2007	80917774	Jim Shepard	Jim	Shepard	male
mdp.39015032908983	Kiss of the wolf	Shepard, Jim	1076	1994	1994	28708388	Jim Shepard	Jim	Shepard	male
uc1.b4361999	Paper doll	Shepard, Jim	1076	1986	1986	13759870	Jim Shepard	Jim	Shepard	male
uc1.b4361998	Flights	Shepard, Jim	1076	1983	1983	9646379	Jim Shepard	Jim	Shepard	male
inu.30000123952644	Rolling Thunder logbook	Shepard, Sam	2046	1977	1977	2614461	Sam Shepard	Sam	Shepard	male
mdp.39015055869773	Great dream of heaven : stories	Shepard, Sam	2046	2002	2002	49704611	Sam Shepard	Sam	Shepard	male
mdp.39015037413658	Cruising paradise : tales	Shepard, Sam	2046	1996	1996	33665914	Sam Shepard	Sam	Shepard	male
mdp.39015012801588	Rolling Thunder logbook	Shepard, Sam	2046	1987	1987	15017881	Sam Shepard	Sam	Shepard	male
mdp.39015012133461	Motel chronicles	Shepard, Sam	2046	1982	1982	8785434	Sam Shepard	Sam	Shepard	male
mdp.39015064680674	Absurdistan	Shteyngart, Gary	785	2006	2006	61821954	Gary Shteyngart	Gary	Shteyngart	male
mdp.39015055109568	The Russian debutante's handbook	Shteyngart, Gary	785	2002	2002	48038426	Gary Shteyngart	Gary	Shteyngart	male
mdp.39015073888656	In a town called Mundomuerto	Silvis, Randall	1871	2007	2007	84903845	Randall Silvis	Randall	Silvis	male
uc1.32106009974913	Under the rainbow : a novel	Silvis, Randall	1871	1993	1993	26672618	Randall Silvis	Randall	Silvis	male
mdp.39015015363990	The luckiest man in the world	Silvis, Randall	1871	1984	1984	10458001	Randall Silvis	Randall	Silvis	male
mdp.39015060816538	Pretty birds : a novel	Simon, Scott	2077	2005	2005	57001928	Scott Simon	Scott	Simon	male
mdp.39015060017103	The owner of the house : new collected poems, 1940-2001	Simpson, Louis	1429	2003	2003	51855515	Louis Simpson	Louis	Simpson	male
mdp.39015010752411	Riverside Drive	Simpson, Louis	1429	1962	1962	287774	Louis Simpson	Louis	Simpson	male
mdp.49015000498726	Boston; a novel	Sinclair, Upton	2284	1970	1970	73219	Upton Sinclair	Upton	Sinclair	male
mdp.39015048900867	Presidential mission	Sinclair, Upton	2284	1947	1947	743064	Upton Sinclair	Upton	Sinclair	male
mdp.39015011347047	A world to win	Sinclair, Upton	2284	1946	1946	326644	Upton Sinclair	Upton	Sinclair	male
uc1.32106002145966	A world to win	Sinclair, Upton	2284	1946	1946	253812260	Upton Sinclair	Upton	Sinclair	male
mdp.49015002163948	Boston; a novel	Sinclair, Upton	2284	1970	1970	73219	Upton Sinclair	Upton	Sinclair	male
mdp.39015071144987	The flivver king	Sinclair, Upton	2284	1969	1969	496953	Upton Sinclair	Upton	Sinclair	male
mdp.39015000146343	The jungle	Sinclair, Upton	2284	1965	1965	918839	Upton Sinclair	Upton	Sinclair	male
pst.000023441057	King Coal	Sinclair, Upton	2284	1994	1994	30785634	Upton Sinclair	Upton	Sinclair	male
uc1.32106002145636	It happened to Didymus	Sinclair, Upton	2284	1958	1958	1075443	Upton Sinclair	Upton	Sinclair	male
pst.000067077496	The metropolis	Sinclair, Upton	2284	2009	2009	262889479	Upton Sinclair	Upton	Sinclair	male
pst.000064227399	The jungle	Sinclair, Upton	2284	2006	2006	64585911	Upton Sinclair	Upton	Sinclair	male
mdp.39015061311562	The jungle	Sinclair, Upton	2284	2002	2002	47930782	Upton Sinclair	Upton	Sinclair	male
uc1.$b251618	What Didymus did	Sinclair, Upton	2284	1954	1954	2548209	Upton Sinclair	Upton	Sinclair	male
uc1.32106002145867	The return of Lanny Budd	Sinclair, Upton	2284	1953	1953	424770	Upton Sinclair	Upton	Sinclair	male
mdp.39015051278342	The moneychangers	Sinclair, Upton	2284	2001	2001	45784241	Upton Sinclair	Upton	Sinclair	male
uc1.32106002145826	One clear call	Sinclair, Upton	2284	1948	1948	2926117	Upton Sinclair	Upton	Sinclair	male
mdp.39015011496356	One clear call	Sinclair, Upton	2284	1948	1948	743071	Upton Sinclair	Upton	Sinclair	male
mdp.39015014439049	The moneychangers	Sinclair, Upton	2284	1968	1968	17395	Upton Sinclair	Upton	Sinclair	male
pst.000050626397	The jungle	Sinclair, Upton	2284	2000	2000	46612431	Upton Sinclair	Upton	Sinclair	male
mdp.39015030711934	Theirs be the guilt : a novel of the War Between the States	Sinclair, Upton	2284	1959	1959	288096	Upton Sinclair	Upton	Sinclair	male
pst.000068987244	The jungle	Sinclair, Upton	2284	1965	1965	NA	Upton Sinclair	Upton	Sinclair	male
mdp.39015014731171	The lost first edition of Upton Sinclair's The jungle	Sinclair, Upton	2284	1988	1988	20481717	Upton Sinclair	Upton	Sinclair	male
mdp.39015063176757	The jungle	Sinclair, Upton	2284	1980	1980	8825823	Upton Sinclair	Upton	Sinclair	male
mdp.39015005125383	King Coal : a novel	Sinclair, Upton	2284	1980	1980	5890893	Upton Sinclair	Upton	Sinclair	male
inu.30000123933008	Dragon's teeth	Sinclair, Upton	2284	1977	1977	3011250	Upton Sinclair	Upton	Sinclair	male
uc1.32106002145578	"""The coal war : a sequel to """"King Coal"""""""	Sinclair, Upton	2284	1976	1976	2778466	Upton Sinclair	Upton	Sinclair	male
inu.30000103174557	The lost first edition of Upton Sinclair's the Jungle	Sinclair, Upton	2284	1988	1988	17413612	Upton Sinclair	Upton	Sinclair	male
mdp.39015056802088	The English disease : a novel	Skibell, Joseph	1218	2003	2003	51342660	Joseph Skibell	Joseph	Skibell	male
mdp.39015041540827	A blessing on the moon	Skibell, Joseph	1218	1997	1997	36798142	Joseph Skibell	Joseph	Skibell	male
uc1.b4365403	The agent	Slavitt, David R	552	1986	1986	12315580	Davidr Slavitt	Davidr	Slavitt	male
mdp.39015015317939	Lives of the saints	Slavitt, David R	552	1989	1989	20055657	Davidr Slavitt	Davidr	Slavitt	male
uc1.$b120212	Rochelle : or, Virtue rewarded ; a novel	Slavitt, David R	552	1966	1966	2191733	Davidr Slavitt	Davidr	Slavitt	male
mdp.39015000611361	Rochelle; or, Virtue rewarded	Slavitt, David R	552	1967	1967	2034564	Davidr Slavitt	Davidr	Slavitt	male
uc1.b4358128	The exhibitionist;	Slavitt, David R	552	1967	1967	2648549	Davidr Slavitt	Davidr	Slavitt	male
uc1.b4365407	Salazar blinks	Slavitt, David R	552	1988	1988	18223733	Davidr Slavitt	Davidr	Slavitt	male
uc1.b4365404	Alice at 80 : a novel	Slavitt, David R	552	1984	1984	9829406	Davidr Slavitt	Davidr	Slavitt	male
uc1.$b120211	Feel free	Slavitt, David R	552	1968	1968	435829	Davidr Slavitt	Davidr	Slavitt	male
mdp.39015035733677	The liberated	Slavitt, David R	552	1973	1973	609326	Davidr Slavitt	Davidr	Slavitt	male
mdp.39015040054077	Lost Lake : stories	Slouka, Mark	1538	1998	1998	37975544	Mark Slouka	Mark	Slouka	male
mdp.39015054429231	God's fool	Slouka, Mark	1538	2002	2002	48221432	Mark Slouka	Mark	Slouka	male
